Order Number|Album Name|Title|Genre|Artist|Year|Description|Image Location|Media Type|Track Number|Download Link
422|Nhận Thức Về Năm Giới_Awareness Of The Five Precepts - Thích Phước Tiến|Nhận Thức Về Năm Giới_Awareness Of The Five Precepts - ĐĐ. Thích Phước Tiến|Chuyên Đề Phật Học|ĐĐ: Thích Phước Tiến|2014|Trong bài pháp thoại “Nhận thức về 5 giới”, ĐĐ.Thích Phước Tiến nhấn mạnh đến hiện trạng xã hội ngày nay khi đa số người có nhận thức sai lệch về Phật giáo. Thậm chí có nhiều Phật tử đã quy y nhưng lại chưa nắm rõ Tam Quy – Ngũ Giới. Lâu dần, những điều này làm cho người dân xa rời chốn thiền môn và lời Phật dạy, chưa kể có nhiều người nghĩ rằng Phật giáo toàn những điều mê tín dị đoan, mua chuộc lòng người. Qua bài giảng, ĐĐ. Thích Phước Tiến xác định lại những vấn đề trong Phật giáo cần phân biệt với tín ngưỡng văn hóa. Những điều đức Phật nói ra là chân lý, không phải giáo điều để buộc tội hay lên án bất cứ ai. Phật giáo càng không dùng thủ đoạn mua chuộc lòng người. Đức Phật giúp cho mọi người nhận ra được bản chất của sự việc để mỗi người tự thực hành, từ vô minh quay về bờ giác. Ngài không can thiệp vào nhân quả của mỗi người mà chỉ đưa ra phương pháp, chìa khóa cho mọi người cải đổi lại cho tốt hơn.|https://lh5.googleusercontent.com/-LOFtCETS10g/UwRvLzNV0NI/AAAAAAAAF4I/UI25ROr3qeQ/s194/phatphapungdung19022014.jpg|Video|1|http://phapam.phatphapungdung.com/PhapAm2/buddhist/MP4/ThichPhuocTien/ThichPhuocTien-NhanThucVeNamGioi-Sub.mp4
423|Nhận Thức Về Năm Giới_Awareness Of The Five Precepts - Thích Phước Tiến|Nhận Thức Về Năm Giới_Awareness Of The Five Precepts - ĐĐ. Thích Phước Tiến|Chuyên Đề Phật Học|ĐĐ: Thích Phước Tiến|2014|Trong bài pháp thoại “Nhận thức về 5 giới”, ĐĐ.Thích Phước Tiến nhấn mạnh đến hiện trạng xã hội ngày nay khi đa số người có nhận thức sai lệch về Phật giáo. Thậm chí có nhiều Phật tử đã quy y nhưng lại chưa nắm rõ Tam Quy – Ngũ Giới. Lâu dần, những điều này làm cho người dân xa rời chốn thiền môn và lời Phật dạy, chưa kể có nhiều người nghĩ rằng Phật giáo toàn những điều mê tín dị đoan, mua chuộc lòng người. Qua bài giảng, ĐĐ. Thích Phước Tiến xác định lại những vấn đề trong Phật giáo cần phân biệt với tín ngưỡng văn hóa. Những điều đức Phật nói ra là chân lý, không phải giáo điều để buộc tội hay lên án bất cứ ai. Phật giáo càng không dùng thủ đoạn mua chuộc lòng người. Đức Phật giúp cho mọi người nhận ra được bản chất của sự việc để mỗi người tự thực hành, từ vô minh quay về bờ giác. Ngài không can thiệp vào nhân quả của mỗi người mà chỉ đưa ra phương pháp, chìa khóa cho mọi người cải đổi lại cho tốt hơn.|https://lh5.googleusercontent.com/-LOFtCETS10g/UwRvLzNV0NI/AAAAAAAAF4I/UI25ROr3qeQ/s194/phatphapungdung19022014.jpg|Audio|1|http://phapam.phatphapungdung.com/PhapAm1/buddhist/MP3/ThichPhuocTien/ThichPhuocTien-NhanThucVeNamGioi.mp3
424|Của Ít Lòng Nhiều - Small Donation Big Heart - Thích Phước Tiến|Của Ít Lòng Nhiều (Small Donation Big Heart) - ĐĐ. Thích Phước Tiến|Đạo Phật Xã Hội|ĐĐ: Thích Phước Tiến|2014|Bài pháp thoại Của Ít Lòng Nhiều do Đại Đức Thích Phước Tiến thuyết giảng. Bằng cách nêu ra những thực trạng trong thực tế mà thời gian qua chính bản thân trải nghiệm, Đại đức Thích Phước Tiến nhận thấy nhiều người Phật tử từ ban sơ cho tới lâu năm có nhiều kiến thức lí luận sai sót hoặc hời hợt về việc cúng dường, bố thí, cúng chùa, làm từ thiện…Dẫn dụ ra câu chuyện bà cụ và ngọn đèn dầu trong A Xà Thế Vương Thọ Quyết Kinh, thầy muốn nhấn mạnh trong việc cúng dường thì quan trọng nhất là nơi tâm chứ không phải ở vật dâng cúng. Vật cúng dường ít nhưng cái tâm phổ rộng lớn khắp, tâm chân thành, tâm cung kính mới là quan trọng. Đức Phật dạy cho người tại gia kiếm ra tiền thì chia thành bốn phần, trong đó có phần để cúng dường, giúp đỡ đối với cộng đồng. Song, trong việc đi làm phước, bố thí, từ thiện, người Phật tử cần phải có trí tuệ. “Từ bi đi liền với trí tuệ” thì việc thiện lành mới được tròn đầy viên mãn. Người tu phước nên hồi hướng cho khắp pháp giới chúng sanh, chẳng nên chỉ nghĩ đến mình thì phước báu đó được lan tỏa và nhân rộng lên, vì trong pháp giới chúng sanh có cả bản thân và pháp quyến thân tộc mình. Qua bài pháp thoại ngắn cũng một phần chia sẻ một góc nhỏ về đời sống của người xuất gia với những khó khăn đặc thù riêng.|https://lh6.googleusercontent.com/-KNcsB2PZHjE/UwQGvQbszkI/AAAAAAAAF34/AUwyr5raCSY/s194/phatphapungdung19022014.jpg|Video|1|http://phapam.phatphapungdung.com/PhapAm2/buddhist/MP4/ThichPhuocTien/ThichPhuocTien-CuaItLongNhieu-Sub.mp4
425|Của Ít Lòng Nhiều - Small Donation Big Heart - Thích Phước Tiến|Của Ít Lòng Nhiều (Small Donation Big Heart) - ĐĐ. Thích Phước Tiến|Đạo Phật Xã Hội|ĐĐ: Thích Phước Tiến|2014|Bài pháp thoại Của Ít Lòng Nhiều do Đại Đức Thích Phước Tiến thuyết giảng. Bằng cách nêu ra những thực trạng trong thực tế mà thời gian qua chính bản thân trải nghiệm, Đại đức Thích Phước Tiến nhận thấy nhiều người Phật tử từ ban sơ cho tới lâu năm có nhiều kiến thức lí luận sai sót hoặc hời hợt về việc cúng dường, bố thí, cúng chùa, làm từ thiện…Dẫn dụ ra câu chuyện bà cụ và ngọn đèn dầu trong A Xà Thế Vương Thọ Quyết Kinh, thầy muốn nhấn mạnh trong việc cúng dường thì quan trọng nhất là nơi tâm chứ không phải ở vật dâng cúng. Vật cúng dường ít nhưng cái tâm phổ rộng lớn khắp, tâm chân thành, tâm cung kính mới là quan trọng. Đức Phật dạy cho người tại gia kiếm ra tiền thì chia thành bốn phần, trong đó có phần để cúng dường, giúp đỡ đối với cộng đồng. Song, trong việc đi làm phước, bố thí, từ thiện, người Phật tử cần phải có trí tuệ. “Từ bi đi liền với trí tuệ” thì việc thiện lành mới được tròn đầy viên mãn. Người tu phước nên hồi hướng cho khắp pháp giới chúng sanh, chẳng nên chỉ nghĩ đến mình thì phước báu đó được lan tỏa và nhân rộng lên, vì trong pháp giới chúng sanh có cả bản thân và pháp quyến thân tộc mình. Qua bài pháp thoại ngắn cũng một phần chia sẻ một góc nhỏ về đời sống của người xuất gia với những khó khăn đặc thù riêng.|https://lh6.googleusercontent.com/-KNcsB2PZHjE/UwQGvQbszkI/AAAAAAAAF34/AUwyr5raCSY/s194/phatphapungdung19022014.jpg|Audio|1|http://phapam.phatphapungdung.com/PhapAm1/buddhist/MP3/ThichPhuocTien/ThichPhuocTien-CuaItLongNhieu.mp3
426|Khánh Tuế Đầu Xuân 2014 - Thích Phước Tiến|Khánh Tuế Đầu Xuân 2014 - ĐĐ. Thích Phước Tiến|Đạo Phật Xã Hội|ĐĐ: Thích Phước Tiến|2014|     Sáng mùng 1 Tết Giáp Ngọ hàng ngàn người đã tới Tu Viện Tường Vân chúc Tết Đại Đức Thích Phước Tiến và nhận lộc đầu năm. Thầy đã có buổi trò chuyện thân mật với Phật tử về những nguyện vọng cũng như chúc cho tất cả mọi người luôn tinh tấn tu học, an lạc dù trong bất cứ hoàn cảnh nào.|https://lh5.googleusercontent.com/-TUut9npmtDc/UvMvJ1UCtvI/AAAAAAAAFv8/QZrk6oSPpPo/s195/phatphapungdung06022014.jpg|Video|1|http://phapam.phatphapungdung.com/PhapAm1/buddhist/MP4/ThichPhuocTien/ThichPhuocTien-KhanhTeDauXuan2014.mp4
427|Lễ Tổng Kết Khóa Tu Một Ngày An Lạc Quý III - KT37 - Thích Phước Tiến|Lễ Tổng Kết Khóa Tu Một Ngày An Lạc Quý III - KT37 - ĐĐ. Thích Phước Tiến|Đạo Phật Xã Hội|ĐĐ: Thích Phước Tiến|2014|Lễ tổng kết Khóa tu lần 3 đã long trọng diễn ra với sự quang lâm chứng minh và tham dự của HT.Thích Thiện Lạc - Ủy viên BTS GHPGVN TP.HCM, Trưởng Ban trị sự GHPGVN huyện Bình Chánh, trụ trì chùa Tam Bửu; HT.Thích Thiện Bửu – Chứng minh BTS GHPGVN huyện Bình Chánh, trụ trì chùa Pháp Nguyên; HT.Thích Huệ Minh – Phó thường trực BTS GHPGVN huyện Bình Chánh, trụ trì chùa Liên Trì; Đại đức Thích Phước Tiến - Ủy viên Ban Hoằng Pháp TƯ, trụ trì tu viện Tường Vân; Đại đức Thích Phước Nghĩa – Giáo thọ sư trường Cao trung cấp Phật học TP.HCM. Đặc biệt, trùng với dịp về Việt Nam tham dự hội nghi Phật giáo quốc tế, Hòa thượng Nhật Bản Yoshimizu Daichi - nguyên Hội trưởng Hội Thanh Thiếu niên Tịnh Độ tông Nhật Bản, Trụ trì chùa Nisshinkutsu, Tokyo cùng với sư cô Thích Nữ Tâm Trí - tốt nghiệp tiến sĩ trường Đại học Shukutoku, Taisho, Tokyo hoan hỷ nhận lời thỉnh mời từ Đại đức trụ trì cũng đã quang lâm tu viện tham dự lễ tổng kết. Cùng với chư đại đức tăng và hơn 4000 thính chúng, Lễ tổng kết khóa tu Một Ngày An Lạc, lần 3 diễn ra trong sự trang nghiêm, trang trọng.|https://lh5.googleusercontent.com/-wrPD6rQQLVg/Ut5Mk84HDkI/AAAAAAAAFsM/n6HHBzcaR48/s195/phatphapungdung21012014.jpg|Video|1|http://phapam.phatphapungdung.com/PhapAm1/buddhist/MP4/KhoaTuAnLac/KT37-ThichPhuocTien-LeTongKetKhoaTuMNALLan3.mp4
428|Năm Nguyên Tắc Đạo Đức Của Phật Tử Tại Gia (Cập nhật phần 5-Hết) - Thích Phước Tiến|Phần 1 - Không Sát Sanh - ĐĐ. Thích Phước Tiến|Chuyên Đề Phật Học|ĐĐ: Thích Phước Tiến|2013|Bài pháp thoại Năm Nguyên Tắc Đạo Đức Của Phật Tử do Đại Đức Thích Phước Tiến thuyết giảng. Ngũ Giới là 5 điều không nên làm mà Phật đã chỉ dạy, để ngăn những ý niệm ác, nói năng chẳng lành, hành động bất chính. Năm điều ấy là: Không sát sanh, không trộm cướp, không được tà dâm, không nói dối, không uống rượu. Đức Phật không bắt buộc chúng ta phải tuân theo và cũng không hăm dọa nếu chúng ta không tuân theo thì phải bị Ngài trừng phạt. Sự giữ hay không giữ là hoàn toàn do chúng ta tự liệu lấy. Đạo Phật khác với các tôn giáo khác chính là ở điểm đức không phải là một quan toà tối cao giữ quyền thưởng phạt. Một ý nghĩ, một lời nói, một hành động tốt hay xấu chính đã mang theo nó một cái mầm thưởng phạt rồi. Đức Phật chỉ là một vị dẫn đường rất từ bi và rất sáng suốt. Ngài chỉ cho chúng ta con đường nào là con đường sáng và con đường nào là con đường nguy hiểm không nên đi. Và chúng ta là người quyết định lấy. |https://lh6.googleusercontent.com/-PXEWga55hbE/UsPm4Ld-8AI/AAAAAAAAFqo/tFjcS5ACX84/s195/phatphapungdung01012014.jpg|Video|1|http://phapam.phatphapungdung.com/PhapAm1/buddhist/MP4/ThichPhuocTien/ThichPhuocTien-NamNguyenTacDaoDucCuaNguoiPhatTuTaiGia-Phan1-KhongSatSanh.mp4
429|Năm Nguyên Tắc Đạo Đức Của Phật Tử Tại Gia (Cập nhật phần 5-Hết) - Thích Phước Tiến|Phần 2: Không Gian Tham, Trộm Cướp_Part 2: Do Not Be Greedy, Do Not Steal - ĐĐ. Thích Phước Tiến|Chuyên Đề Phật Học|ĐĐ: Thích Phước Tiến|2013|Bài pháp thoại Năm Nguyên Tắc Đạo Đức Của Phật Tử do Đại Đức Thích Phước Tiến thuyết giảng. Ngũ Giới là 5 điều không nên làm mà Phật đã chỉ dạy, để ngăn những ý niệm ác, nói năng chẳng lành, hành động bất chính. Năm điều ấy là: Không sát sanh, không trộm cướp, không được tà dâm, không nói dối, không uống rượu. Đức Phật không bắt buộc chúng ta phải tuân theo và cũng không hăm dọa nếu chúng ta không tuân theo thì phải bị Ngài trừng phạt. Sự giữ hay không giữ là hoàn toàn do chúng ta tự liệu lấy. Đạo Phật khác với các tôn giáo khác chính là ở điểm đức không phải là một quan toà tối cao giữ quyền thưởng phạt. Một ý nghĩ, một lời nói, một hành động tốt hay xấu chính đã mang theo nó một cái mầm thưởng phạt rồi. Đức Phật chỉ là một vị dẫn đường rất từ bi và rất sáng suốt. Ngài chỉ cho chúng ta con đường nào là con đường sáng và con đường nào là con đường nguy hiểm không nên đi. Và chúng ta là người quyết định lấy. |https://lh6.googleusercontent.com/-PXEWga55hbE/UsPm4Ld-8AI/AAAAAAAAFqo/tFjcS5ACX84/s195/phatphapungdung01012014.jpg|Video|2|http://phapam.phatphapungdung.com/PhapAm2/buddhist/MP4/ThichPhuocTien/ThichPhuocTien-NamNguyenTacDaoDucCuaNguoiPhatTuTaiGia-Phan2-GianTham,TromCuop-Sub.mp4
430|Năm Nguyên Tắc Đạo Đức Của Phật Tử Tại Gia (Cập nhật phần 5-Hết) - Thích Phước Tiến|Phần 3 - Không Tà Dâm (Part 3- Against Lust) - ĐĐ. Thích Phước Tiến|Chuyên Đề Phật Học|ĐĐ: Thích Phước Tiến|2013|Bài pháp thoại Năm Nguyên Tắc Đạo Đức Của Phật Tử do Đại Đức Thích Phước Tiến thuyết giảng. Ngũ Giới là 5 điều không nên làm mà Phật đã chỉ dạy, để ngăn những ý niệm ác, nói năng chẳng lành, hành động bất chính. Năm điều ấy là: Không sát sanh, không trộm cướp, không được tà dâm, không nói dối, không uống rượu. Đức Phật không bắt buộc chúng ta phải tuân theo và cũng không hăm dọa nếu chúng ta không tuân theo thì phải bị Ngài trừng phạt. Sự giữ hay không giữ là hoàn toàn do chúng ta tự liệu lấy. Đạo Phật khác với các tôn giáo khác chính là ở điểm đức không phải là một quan toà tối cao giữ quyền thưởng phạt. Một ý nghĩ, một lời nói, một hành động tốt hay xấu chính đã mang theo nó một cái mầm thưởng phạt rồi. Đức Phật chỉ là một vị dẫn đường rất từ bi và rất sáng suốt. Ngài chỉ cho chúng ta con đường nào là con đường sáng và con đường nào là con đường nguy hiểm không nên đi. Và chúng ta là người quyết định lấy. |https://lh6.googleusercontent.com/-PXEWga55hbE/UsPm4Ld-8AI/AAAAAAAAFqo/tFjcS5ACX84/s195/phatphapungdung01012014.jpg|Video|3|http://phapam.phatphapungdung.com/PhapAm2/buddhist/MP4/ThichPhuocTien/ThichPhuocTien-NamNguyenTacDaoDucCuaNguoiPhatTuTaiGia-Phan3-KhongTaDam-Sub.mp4
431|Năm Nguyên Tắc Đạo Đức Của Phật Tử Tại Gia (Cập nhật phần 5-Hết) - Thích Phước Tiến|Phần 4 - Không Nói Dối - ĐĐ. Thích Phước Tiến|Chuyên Đề Phật Học|ĐĐ: Thích Phước Tiến|2013|Bài pháp thoại Năm Nguyên Tắc Đạo Đức Của Phật Tử do Đại Đức Thích Phước Tiến thuyết giảng. Ngũ Giới là 5 điều không nên làm mà Phật đã chỉ dạy, để ngăn những ý niệm ác, nói năng chẳng lành, hành động bất chính. Năm điều ấy là: Không sát sanh, không trộm cướp, không được tà dâm, không nói dối, không uống rượu. Đức Phật không bắt buộc chúng ta phải tuân theo và cũng không hăm dọa nếu chúng ta không tuân theo thì phải bị Ngài trừng phạt. Sự giữ hay không giữ là hoàn toàn do chúng ta tự liệu lấy. Đạo Phật khác với các tôn giáo khác chính là ở điểm đức không phải là một quan toà tối cao giữ quyền thưởng phạt. Một ý nghĩ, một lời nói, một hành động tốt hay xấu chính đã mang theo nó một cái mầm thưởng phạt rồi. Đức Phật chỉ là một vị dẫn đường rất từ bi và rất sáng suốt. Ngài chỉ cho chúng ta con đường nào là con đường sáng và con đường nào là con đường nguy hiểm không nên đi. Và chúng ta là người quyết định lấy. |https://lh6.googleusercontent.com/-PXEWga55hbE/UsPm4Ld-8AI/AAAAAAAAFqo/tFjcS5ACX84/s195/phatphapungdung01012014.jpg|Video|4|http://phapam.phatphapungdung.com/PhapAm2/buddhist/MP4/ThichPhuocTien/ThichPhuocTien-NamNguyenTacDaoDucCuaNguoiPhatTuTaiGia-Phan4-KhongNoiDoi.mp4
432|Năm Nguyên Tắc Đạo Đức Của Phật Tử Tại Gia (Cập nhật phần 5-Hết) - Thích Phước Tiến|Phần 5: Không Uống Rượu - ĐĐ. Thích Phước Tiến|Chuyên Đề Phật Học|ĐĐ: Thích Phước Tiến|2013|Bài pháp thoại Năm Nguyên Tắc Đạo Đức Của Phật Tử do Đại Đức Thích Phước Tiến thuyết giảng. Ngũ Giới là 5 điều không nên làm mà Phật đã chỉ dạy, để ngăn những ý niệm ác, nói năng chẳng lành, hành động bất chính. Năm điều ấy là: Không sát sanh, không trộm cướp, không được tà dâm, không nói dối, không uống rượu. Đức Phật không bắt buộc chúng ta phải tuân theo và cũng không hăm dọa nếu chúng ta không tuân theo thì phải bị Ngài trừng phạt. Sự giữ hay không giữ là hoàn toàn do chúng ta tự liệu lấy. Đạo Phật khác với các tôn giáo khác chính là ở điểm đức không phải là một quan toà tối cao giữ quyền thưởng phạt. Một ý nghĩ, một lời nói, một hành động tốt hay xấu chính đã mang theo nó một cái mầm thưởng phạt rồi. Đức Phật chỉ là một vị dẫn đường rất từ bi và rất sáng suốt. Ngài chỉ cho chúng ta con đường nào là con đường sáng và con đường nào là con đường nguy hiểm không nên đi. Và chúng ta là người quyết định lấy. |https://lh6.googleusercontent.com/-PXEWga55hbE/UsPm4Ld-8AI/AAAAAAAAFqo/tFjcS5ACX84/s195/phatphapungdung01012014.jpg|Video|5|http://phapam.phatphapungdung.com/PhapAm2/buddhist/MP4/ThichPhuocTien/ThichPhuocTien-NamNguyenTacDaoDucCuaNguoiPhatTuTaiGia-Phan5-KhongUongRuou.mp4
